Close,High,Low,Open,Volume,return,cpi_release,cpi_surprise,vol_5d,vol_20d,vol_60d,return_lag1,return_lag5,VIX,cpi_t,cpi_tm1,cpi_tp1,vol_spike
2093.25,2095.60009765625,2069.090087890625,2070.75,4117740000,0.012310073801889353,0,0.0,0.008783713491211263,0.007586671880561322,0.007043542700180373,-0.005791755065064178,-0.004270796242723094,13.44,0,0.0,0.0,1
2108.570068359375,2110.60009765625,2094.080078125,2094.699951171875,4038900000,0.007292142927383681,0,0.0,0.00981149415079484,0.007714269007341806,0.00709780833092416,0.012310073801889353,-0.00239056502019028,12.5,0,0.0,0.0,1
2108.6298828125,2110.47998046875,2094.969970703125,2106.780029296875,3579410000,2.836690402236809e-05,0,0.0,0.009383009686015005,0.007593441763622162,0.0069248939896638636,0.007292142927383681,-0.0056922102113794535,12.13,0,0.0,0.0,1
2103.840087890625,2114.239990234375,2102.070068359375,2111.60009765625,3681340000,-0.002274103801051709,0,0.0,0.007360052194212511,0.007620477479948377,0.00690587721713764,2.836690402236809e-05,-0.010761020696661188,12.12,0,0.0,0.0,1
2098.0400390625,2105.699951171875,2087.31005859375,2104.489990234375,3476770000,-0.0027606939449045503,0,0.0,0.006612481685875944,0.007589867947248049,0.006899968587157585,-0.002274103801051709,-0.005791755065064178,12.56,0,0.0,0.0,1
2093.320068359375,2102.510009765625,2088.60009765625,2097.679931640625,3546710000,-0.0022522391669328678,0,0.0,0.004214305680887359,0.007508110496661515,0.006681318093530089,-0.0027606939449045503,0.012310073801889353,13.0,0,0.0,0.0,0
2099.840087890625,2112.659912109375,2095.27001953125,2095.27001953125,3968680000,0.003109838185490679,0,0.0,0.002454327685024212,0.006355689864772814,0.006662867652064658,-0.0022522391669328678,0.007292142927383681,12.51,0,0.0,0.0,0
2083.56005859375,2103.320068359375,2075.530029296875,2100.75,4246570000,-0.007783195922562142,0,0.0,0.003856960743020981,0.006663657659249282,0.006727476622832173,0.003109838185490679,2.836690402236809e-05,13.77,0,0.0,0.0,0
2077.570068359375,2082.610107421875,2067.909912109375,2082.610107421875,3602320000,-0.0028790228563377145,0,0.0,0.0038618193748700424,0.006129079986306055,0.006736850973080137,-0.007783195922562142,-0.002274103801051709,13.39,0,0.0,0.0,0
2104.179931640625,2105.35009765625,2080.97998046875,2080.97998046875,3514460000,0.012726835632025084,0,0.0,0.007808249840164976,0.00630111223900027,0.006796492612318561,-0.0028790228563377145,-0.0027606939449045503,12.23,0,0.0,0.0,0
2084.070068359375,2102.659912109375,2076.489990234375,2102.659912109375,3708880000,-0.00960306468018227,0,0.0,0.009066513727738899,0.006569659377203846,0.00690420379374444,0.012726835632025084,-0.0022522391669328678,13.71,0,0.0,0.0,0
2086.050048828125,2089.06005859375,2052.090087890625,2081.10009765625,4269130000,0.0009496036382146948,0,0.0,0.008878024574101393,0.00657854073070326,0.00689226776905955,-0.00960306468018227,0.003109838185490679,13.61,0,0.0,1.0,0
2083.389892578125,2092.929931640625,2078.260009765625,2086.18994140625,3221300000,-0.0012760258683812036,1,0.015617687493540977,0.008139542739265159,0.006267950855634296,0.006893221556573095,0.0009496036382146948,-0.007783195922562142,13.49,1,0.0,0.0,0
2091.5400390625,2092.449951171875,2080.610107421875,2083.14990234375,2795590000,0.0039043322743591373,0,0.0,0.008108367443834088,0.006347514974902134,0.006914567066773877,-0.0012760258683812036,-0.0028790228563377145,12.83,0,1.0,0.0,0
2102.43994140625,2102.8701171875,2079.300048828125,2089.699951171875,2867690000,0.005197891709402951,0,0.0,0.005849655038538477,0.006482118753929077,0.006942676030561693,0.0039043322743591373,0.012726835632025084,13.02,0,0.0,0.0,0
2096.919921875,2103.469970703125,2094.139892578125,2101.989990234375,2949990000,-0.0026289829356331003,0,0.0,0.0033221511396025315,0.006443609871256328,0.006944789988976964,0.005197891709402951,-0.00960306468018227,13.79,0,0.0,0.0,0
2079.610107421875,2096.169921875,2070.530029296875,2095.68994140625,3512920000,-0.008289136409597112,0,0.0,0.005422164444723631,0.00666451858269274,0.0068992030704746014,-0.0026289829356331003,0.0009496036382146948,15.25,0,0.0,0.0,1
2035.72998046875,2076.610107421875,2035.72998046875,2076.610107421875,3922470000,-0.021325960454146156,0,0.0,0.01078854384981716,0.008040432331122714,0.007309810449675433,-0.008289136409597112,-0.0012760258683812036,19.14,0,0.0,0.0,1
1970.8900146484375,2034.0799560546875,1970.8900146484375,2034.0799560546875,5018240000,-0.03236924252187817,0,0.0,0.014993041583423463,0.010431655801902053,0.008375563831792285,-0.021325960454146156,0.0039043322743591373,28.03,0,0.0,0.0,1
1893.2099609375,1965.1500244140625,1867.010009765625,1965.1500244140625,6612690000,-0.04021144434651928,0,0.0,0.015791609318458515,0.013390622027742417,0.009754397446221004,-0.03236924252187817,0.005197891709402951,40.74,0,0.0,0.0,1
1867.6099853515625,1948.0400390625,1867.0799560546875,1898.0799560546875,5183560000,-0.013614249742655897,0,0.0,0.013145241676656252,0.012934228871901654,0.009858990763023538,-0.04021144434651928,-0.0026289829356331003,36.02,0,0.0,0.0,1
1940.510009765625,1943.0899658203125,1872.75,1872.75,5338250000,0.03829129943453164,0,0.0,0.030872919678841215,0.016054452409067117,0.011150114408917385,-0.013614249742655897,-0.008289136409597112,30.32,0,0.0,0.0,1
1987.6600341796875,1989.5999755859375,1942.77001953125,1942.77001953125,5006390000,0.02400725448969004,0,0.0,0.03456313199546373,0.01723510527289113,0.011615319470580254,0.03829129943453164,-0.021325960454146156,26.1,0,0.0,0.0,1
1988.8699951171875,1993.47998046875,1975.18994140625,1986.06005859375,3949080000,0.0006085511568762156,0,0.0,0.030938470640918977,0.01725313447813119,0.011573645081477646,0.02400725448969004,-0.03236924252187817,26.05,0,0.0,0.0,1
1972.1800537109375,1986.72998046875,1965.97998046875,1986.72998046875,3915100000,-0.008427078663984055,0,0.0,0.022165870867457978,0.01729874868186899,0.01161452626777269,0.0006085511568762156,-0.04021144434651928,28.43,0,0.0,0.0,1
1913.8499755859375,1970.0899658203125,1903.0699462890625,1970.0899658203125,4371850000,-0.030022649842427997,0,0.0,0.026905783391378238,0.01831251452820002,0.012186622047598114,-0.008427078663984055,-0.013614249742655897,31.4,0,0.0,0.0,1
1948.8599853515625,1948.9100341796875,1916.52001953125,1916.52001953125,3742620000,0.01812767142321464,0,0.0,0.02164497041402599,0.01893742008400371,0.012442724339594978,-0.030022649842427997,0.03829129943453164,26.09,0,0.0,0.0,1
1951.1300048828125,1975.010009765625,1944.719970703125,1950.7900390625,3520700000,0.0011641156994188924,0,0.0,0.017563436123892724,0.018942333301018282,0.012328205193012205,0.01812767142321464,0.02400725448969004,25.61,0,0.0,0.0,1
1921.219970703125,1947.760009765625,1911.2099609375,1947.760009765625,3167090000,-0.015448308754276238,0,0.0,0.018037977496130276,0.01913573169969259,0.012456205920727546,0.0011641156994188924,0.0006085511568762156,27.8,0,0.0,0.0,1
1969.4100341796875,1970.4200439453125,1927.300048828125,1927.300048828125,3548650000,0.024773637197038505,0,0.0,0.02282167488467851,0.01986282600963621,0.012888468422813104,-0.015448308754276238,-0.008427078663984055,24.9,0,0.0,0.0,1
1942.0400390625,1988.6300048828125,1937.8800048828125,1971.449951171875,3652120000,-0.013995035769084717,0,0.0,0.018271911247811676,0.01996010725045976,0.012989186321767576,0.024773637197038505,-0.030022649842427997,26.23,0,0.0,0.0,1
1952.2900390625,1965.2900390625,1937.18994140625,1941.5899658203125,3626320000,0.005264075444935658,0,0.0,0.01640648935710997,0.020034237695731944,0.012985630259750754,-0.013995035769084717,0.01812767142321464,24.37,0,0.0,0.0,1
1961.050048828125,1961.050048828125,1939.18994140625,1951.449951171875,3218590000,0.004477006444986281,0,0.0,0.016514044617547945,0.020106202671176666,0.012999951851307928,0.005264075444935658,0.0011641156994188924,23.2,0,0.0,1.0,1
1953.030029296875,1963.06005859375,1948.27001953125,1963.06005859375,3000200000,-0.00409804122304381,1,-0.23246083690031671,0.014319637558214325,0.020040549940796955,0.012924447816092444,0.004477006444986281,-0.015448308754276238,24.25,1,0.0,0.0,1
